DMs_,smooth_sfunc,cutoff_func
14.928542255379336,0.42879703184965456,1.0
14.938859121632253,0.42899037288589786,1.0
14.949183117699151,0.4291837495856608,1.0
14.959514248507325,0.4293771619185894,1.0
14.969852518987475,0.4295706098543029,1.0
14.98019793407371,0.42976409336239446,1.0
14.990550498703547,0.4299576124124304,1.0
15.000910217817918,0.4301511669739506,1.0
15.011277096361171,0.43034475701646874,1.0
15.021651139281058,0.4305383825094713,1.0
15.032032351528764,0.4307320434224188,1.0
15.042420738058894,0.4309257397247453,1.0
15.052816303829474,0.43111947138585816,1.0
15.063219053801955,0.43131323837513824,1.0
15.073628992941222,0.4315070406619401,1.0
15.084046126215595,0.4317008782155918,1.0
15.094470458596804,0.4318947510053945,1.0
15.104901995060041,0.4320886590006233,1.0
15.115340740583926,0.43228260217052683,1.0
15.12578670015052,0.4324765804843271,1.0
15.136239878745327,0.4326705939112196,1.0
15.1467002813573,0.4328646424203736,1.0
15.157167912978831,0.43305872598093165,1.0
15.167642778605773,0.43325284456200996,1.0
15.178124883237423,0.43344699813269827,1.0
15.188614231876546,0.43364118666206,1.0
15.199110829529339,0.4338354101191317,1.0
15.209614681205482,0.4340296684729238,1.0
15.220125791918107,0.4342239616924203,1.0
15.230644166683817,0.43441828974657865,1.0
15.241169810522674,0.43461265260432996,1.0
15.251702728458215,0.4348070502345787,1.0
15.262242925517453,0.43500148260620336,1.0
15.272790406730856,0.4351959496880553,1.0
